,cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,NTRCDSM,NTRTMMED,IDcd3less,IDcd3t12s,IDcd1t3s,IDcdov3s,NTRTMLGJ,IDcd3les,IDcd3t12,Idcd1t3,IDcdov3
4083,8774,12147,982142,1928633.0,THE CECILIAN BANK,Cecilia,KY,42724,6/30/2020,8/17/2020,NM,104 E. Main,FIRST CECILIAN BCORP INC,19,0,0,4,0,Hardin,21060.0,"Elizabethtown-Fort Knox, KY",5/1/1903,1/1/1934,1/17/2020,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Elizabethtown,St. louis,Central,Southeast,0,1,http://www.thececilianbank.com,114569.0,83938.0,26837.0,61866.0,76364.0,33440.0,64028.0,2589.0,18260.0,27708.0,15471.0
4084,4181,16114,459354,1067411.0,THE CENTRAL NATIONAL BANK OF POTEAU,Poteau,OK,74953,6/30/2020,8/17/2020,N,209 Clayton St.,CENTRAL BANCSHARES POTEAU INC,6,0,0,2,1,Le Flore,,,1/1/1902,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.cnbpoteau.com,26470.0,20553.0,16145.0,26258.0,4620.0,0.0,14416.0,4212.0,9672.0,533.0,0.0
4085,12633,11369,853952,1094314.0,THE CENTRAL TRUST BANK,Jefferson City,MO,65101,6/30/2020,8/17/2020,SM,238 Madison St.,CENTRAL BANCOMPANY INC,15,0,1,9,0,Cole,27620.0,"Jefferson City, MO",2/3/1902,1/1/1934,5/28/2019,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Columbia Mo,St. louis,Western,West,0,0,www.centralbank.net,137641.0,50326.0,53263.0,93176.0,32495.0,9033.0,34568.0,6870.0,24715.0,2392.0,591.0
4086,24272,0,675051,,THE CHASEWOOD BANK,Houston,TX,77070,6/30/2020,8/17/2020,NM,"20333 Hwy 249, # 100",,2,0,0,4,0,Harris,26420.0,"Houston-The Woodlands-Sugar Land, TX",2/14/1983,2/14/1983,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Houston,Dallas,Southern,West,0,1,https://www.chasewoodbank.com,5430.0,14726.0,7352.0,8417.0,4388.0,0.0,23041.0,8852.0,11184.0,3005.0,0.0
4087,26847,11320,304520,2857758.0,THE CHESAPEAKE BANK & TRUST CO.,Chestertown,MD,21620,6/30/2020,8/17/2020,NM,245 High St.,CHESAPEAKE BCORP EMPLOYEE STK OWNERSHIP PLAN WITH 401 K PROVISIONS,3,0,0,4,1,Kent,,,12/15/1986,12/15/1986,3/31/2006,Stock,0,0,FDIC,DIF,New York,NEW YORK,Baltimore,Richmond,Northeastern,Southeast,0,1,www.chesapeaketrust.com,6098.0,3355.0,2471.0,1772.0,2644.0,2564.0,5478.0,788.0,883.0,3288.0,519.0
4088,28157,1016,815772,4301394.0,THE CINCINNATUS SAVINGS & LOAN CO.,Cincinnati,OH,45211,6/30/2020,8/17/2020,SA,3300 Harrison Ave,CINCINNATUS CMTY BCORP MHC,3,0,0,4,0,Hamilton,17140.0,"Cincinnati, OH-KY-IN",1/1/1885,8/17/1959,11/30/2015,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Cincinnati,Cleveland,Central,Central,0,1,www.cincinnatussl.com,12913.0,11578.0,5383.0,15144.0,3478.0,485.0,1459.0,780.0,679.0,0.0,0.0
4089,9306,9775,617145,1099270.0,THE CITIZENS BANK,Hickman,KY,42050,6/30/2020,8/17/2020,NM,1522 Union City Hwy.,CITIZENS BCORP OF HICKMAN INC,3,0,1,2,1,Fulton,,,1/1/1930,1/1/1934,5/14/2019,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Hopkinsville,St. louis,Central,Southeast,0,1,www.citizenshickman.com,19159.0,26386.0,6410.0,21334.0,11986.0,5816.0,2261.0,1059.0,1202.0,0.0,0.0
4090,17211,0,856748,1131077.0,THE CITIZENS BANK,Batesville,AR,72501,6/30/2020,8/17/2020,SM,655 Saint Louis St.,CITIZENS BANCSHARES BATESVILLE,21,0,0,4,0,Independence,,,4/24/1953,4/24/1953,1/22/2019,Stock,0,1,FED,DIF,Dallas,DALLAS,Little Rock,St. louis,Southern,Southeast,0,1,www.thecitizensbank.net,93723.0,63940.0,43102.0,73683.0,35490.0,5388.0,51486.0,8902.0,24789.0,16623.0,1172.0
4091,1164,9949,961259,2749031.0,THE CITIZENS BANK,Farmington,NM,87401,6/30/2020,8/17/2020,NM,500 W. Broadway,EMPLOYEE STK BONUS TR EMP CITIZENS BK,6,0,0,4,1,San Juan,22140.0,"Farmington, NM",1/1/1905,1/1/1934,10/22/2018,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Albuquerque,Kansas City,Western,West,0,1,www.cbnm.com,21275.0,13731.0,10605.0,17062.0,5206.0,2133.0,57252.0,6230.0,23307.0,27715.0,0.0
4092,15932,14608,898627,1357121.0,THE CITIZENS BANK,Olanta,SC,29114,6/30/2020,8/17/2020,NM,124 E. Main St.,CITIZENS BANCSHARES CORP,20,0,0,4,0,Florence,22500.0,"Florence, SC",9/24/1938,3/1/1943,11/30/2018,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Columbia Sc,Richmond,Northeastern,Southeast,0,1,WWW.THECITIZENSBANK.CC,58332.0,29129.0,27169.0,45417.0,12635.0,2240.0,12526.0,2660.0,8424.0,1093.0,349.0
4093,16369,11094,374130,1080737.0,THE CITIZENS BANK,Enterprise,AL,36330,6/30/2020,8/17/2020,NM,301 S. Edwards St.,ENTERPRISE CAPITAL CORP INC,2,0,0,4,0,Coffee,,,2/5/1946,2/5/1946,3/31/2006,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Montgomery,Atlanta,Southern,Southeast,0,1,https://www.tcbenterprise.com,9645.0,14286.0,4819.0,7820.0,5248.0,6044.0,6151.0,2235.0,0.0,0.0,3916.0
4094,10520,9464,962313,1071865.0,THE CITIZENS BANK,Morehead,KY,40351,6/30/2020,8/17/2020,NM,114 W. Main St.,CITIZENS BCORP MOREHEAD INC,5,0,0,8,1,Rowan,,,9/28/1928,1/1/1934,12/1/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,www.tcbanytime.com,12627.0,8409.0,11374.0,6997.0,2529.0,136.0,1804.0,1397.0,0.0,407.0,0.0
4095,22358,14223,571135,1086382.0,THE CITIZENS BANK,Greensboro,AL,36744,6/30/2020,8/17/2020,NM,1301 State St.,CITIZENS BANCSHARES INC,1,0,0,2,0,Hale,46220.0,"Tuscaloosa, AL",11/1/1976,11/1/1976,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,,19551.0,11419.0,4664.0,13752.0,12554.0,0.0,7111.0,1535.0,3478.0,2098.0,0.0
4096,10266,0,1010015,1071856.0,THE CITIZENS BANK COMPANY,Beverly,OH,45715,6/30/2020,8/17/2020,NM,501 5th St.,MUSKINGUM VALLEY BANCSHARES,5,0,0,4,0,Washington,,,1/1/1863,1/1/1934,11/16/2013,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,www.thecitizens.com,17186.0,8270.0,3809.0,10628.0,8869.0,2150.0,21591.0,4772.0,7204.0,4585.0,5030.0
4097,11491,0,710859,1106628.0,THE CITIZENS BANK OF CLOVIS,Clovis,NM,88101,6/30/2020,8/17/2020,NM,421 Pile St.,CBC INC,5,0,0,2,1,Curry,,,1/1/1916,1/1/1934,12/3/2013,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Albuquerque,Dallas,Western,West,0,1,www.cbcnm.bank,25915.0,44187.0,26681.0,29696.0,10543.0,3182.0,27298.0,8598.0,5599.0,5511.0,7590.0
4098,16275,0,278733,1246252.0,THE CITIZENS BANK OF COCHRAN,Cochran,GA,31014,6/30/2020,8/17/2020,NM,124 E. Dykes St.,PUTNAM-GREENE FINANCIAL CORP,2,0,0,4,0,Bleckley,,,1/1/1934,6/12/1945,3/14/2007,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Albany Ga,Atlanta,Southern,Southeast,0,1,www.citizensbankcochran.com,13803.0,10612.0,3852.0,10429.0,9348.0,786.0,18044.0,637.0,12231.0,2265.0,2911.0
4099,12457,15978,699253,1095816.0,THE CITIZENS BANK OF EDINA,Edina,MO,63537,6/30/2020,8/17/2020,NM,117 S. Main St.,T&C BCORP INC,1,0,0,2,0,Knox,,,9/10/1914,1/1/1934,4/18/2019,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Columbia Mo,St. louis,Western,West,0,1,http://www.cbofe.com,13641.0,7823.0,3613.0,11561.0,6064.0,226.0,3348.0,1975.0,1373.0,0.0,0.0
4100,4084,10667,172457,3078215.0,THE CITIZENS BANK OF EDMOND,Edmond,OK,73034,6/30/2020,8/17/2020,SM,1 E. 1st St.,CITIZENS BANCSHARES INC ESOP,2,0,0,4,1,Oklahoma,36420.0,"Oklahoma City, OK",1/1/1912,1/1/1934,8/18/2015,Stock,0,0,FED,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.citizensedmond.com,13570.0,16941.0,8663.0,14085.0,7145.0,617.0,28938.0,4946.0,20586.0,3407.0,0.0
4101,5600,0,438434,1416907.0,THE CITIZENS BANK OF FAYETTE,Fayette,AL,35555,6/30/2020,8/17/2020,NM,100 Temple Ave. S.,F B H CORP,2,0,0,7,1,Fayette,,,6/1/1913,1/1/1934,9/6/2018,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,http://www.citizensbankfayette.com,31917.0,16836.0,10842.0,26170.0,5564.0,6177.0,25321.0,3839.0,15879.0,2293.0,3310.0
4102,34229,0,2505451,2497211.0,THE CITIZENS BANK OF GEORGIA,Cumming,GA,30040,6/30/2020,8/17/2020,NM,651 Veterans Memorial Blvd.,FORSYTH BANCSHARES INC,4,0,0,4,0,Forsyth,12060.0,"Atlanta-Sandy Springs-Roswell, GA",2/3/1997,2/3/1997,9/1/2018,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,http://www.citizbank.com,22430.0,26077.0,11148.0,28988.0,6773.0,1598.0,21038.0,5435.0,10640.0,4625.0,338.0
4103,12204,10889,29636,1083475.0,"THE CITIZENS BANK OF PHILADELPHIA, MISSISSIPPI",Philadelphia,MS,39350,6/30/2020,8/17/2020,NM,521 Main St.,CITIZENS HOLDING CO,25,0,0,4,0,Neshoba,,,1/1/1908,1/1/1934,10/1/2019,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Jackson Ms,Atlanta,Southern,West,0,1,www.thecitizensbankphila.com,91054.0,74047.0,22785.0,58628.0,65756.0,17932.0,58541.0,14404.0,18679.0,18026.0,7432.0
4104,11295,0,268136,1976607.0,THE CITIZENS BANK OF SWAINSBORO,Swainsboro,GA,30401,6/30/2020,8/17/2020,NM,121 N. Main St.,SWAINSBORO BANKSHARES INC,4,0,0,4,0,Emanuel,,,1/1/1900,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Savannah,Atlanta,Southern,Southeast,0,1,www.cbs-lc.com,27663.0,26773.0,12167.0,37972.0,3509.0,788.0,10580.0,2730.0,7288.0,562.0,0.0
4105,19674,10319,639633,1133969.0,THE CITIZENS BANK OF WESTON,Weston,WV,26452,6/30/2020,8/17/2020,NM,201 Main Ave.,CITIZENS BANCSHARES INC,2,0,0,4,0,Lewis,,,12/23/1891,2/2/1967,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Scott Depot,Richmond,Northeastern,Northeast,0,1,www.citizensbankweston.com,20568.0,8622.0,3080.0,10985.0,12251.0,2873.0,4295.0,300.0,3214.0,781.0,0.0
4106,52,12748,293437,1833616.0,THE CITIZENS BANK OF WINFIELD,Winfield,AL,35594,6/30/2020,8/17/2020,NM,236 Bankhead Hwy.,CITIZENS BCORP OF WINFIELD INC,1,0,0,7,0,Marion,,,5/22/1920,1/1/1934,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,http://www.cbwinfield.com,28115.0,35827.0,13007.0,42393.0,7240.0,1302.0,29297.0,19418.0,6623.0,3256.0,0.0
4107,4511,11217,424240,2511322.0,THE CITIZENS FIRST NATIONAL BANK OF STORM LAKE,Storm Lake,IA,50588,6/30/2020,8/17/2020,N,East 5th &lake Ave.,FNC INC,3,0,0,2,1,Buena Vista,,,2/1/1902,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Kansas City,KANSAS CITY,Sioux City,Chicago,Western,Western,0,1,www.citizensfnb.com,24257.0,18017.0,7691.0,18246.0,12862.0,3475.0,4497.0,949.0,1779.0,814.0,955.0
4108,4678,13907,991555,1055669.0,THE CITIZENS NATIONAL BANK,Greenleaf,KS,66943,6/30/2020,8/17/2020,N,417 Commercial St.,PADGETT AGENCY INC,7,0,0,2,0,Washington,,,1/1/1915,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,www.thecnb.bank,24454.0,13812.0,3237.0,16350.0,15096.0,3583.0,3731.0,0.0,1116.0,2615.0,0.0
4109,6531,8897,738013,3248821.0,THE CITIZENS NATIONAL BANK OF BLUFFTON,Bluffton,OH,45817,6/30/2020,8/17/2020,N,102 S. Main St.,CITIZENS BANCSHARES INC,12,0,0,4,1,Allen,30620.0,"Lima, OH",1/13/1920,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,http://www.cnbohio.com,70476.0,30438.0,21485.0,50866.0,25318.0,3245.0,21785.0,15361.0,4960.0,655.0,809.0
4110,14820,0,855303,,THE CITIZENS NATIONAL BANK OF HAMMOND,Hammond,NY,13646,6/30/2020,8/17/2020,N,19 Main St,,2,0,0,5,0,Saint Lawrence,,,1/1/1913,10/15/1934,3/31/2006,Stock,0,0,OCC,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,,1390.0,212.0,377.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4111,3255,0,184656,3220274.0,THE CITIZENS NATIONAL BANK OF HILLSBORO,Hillsboro,TX,76645,6/30/2020,8/17/2020,N,200 E. Elm St.,HILLSBORO BANCSHARES INC,2,0,0,5,1,Hill,,,1/1/1893,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,http://www.cnbhillsboro.com,16097.0,7114.0,5189.0,10091.0,7931.0,0.0,1917.0,323.0,1309.0,286.0,0.0
4112,2753,9453,641449,1098639.0,THE CITIZENS NATIONAL BANK OF LEBANON,Lebanon,KY,40033,6/30/2020,8/17/2020,N,149 W. Main St.,CNB OF LEBANON BCORP INC,1,0,0,7,1,Marion,,,1/1/1889,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Elizabethtown,St. louis,Central,Southeast,0,1,cnboflebanon.com,15540.0,7442.0,8739.0,6309.0,4262.0,3672.0,1284.0,988.0,0.0,296.0,0.0
4113,6638,15883,685023,2951106.0,THE CITIZENS NATIONAL BANK OF MCCONNELSVILLE,Mcconnelsville,OH,43756,6/30/2020,8/17/2020,N,100 E. Main St.,CNB HOLDINGS INC,2,0,0,6,0,Morgan,,,2/1/1900,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,https://www.cnb-online.net,12217.0,5895.0,1250.0,2882.0,7742.0,6238.0,1265.0,255.0,255.0,755.0,0.0
4114,4993,0,69333,3186576.0,THE CITIZENS NATIONAL BANK OF MERIDIAN,Meridian,MS,39301,6/30/2020,8/17/2020,N,512 22nd Ave.,CITIZENS NATIONAL BANC CORP,29,0,0,4,1,Lauderdale,,,1/1/1888,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Dallas,DALLAS,Jackson Ms,Atlanta,Southern,West,0,1,http://www.yourcnb.com,156460.0,128474.0,76796.0,178429.0,26635.0,3074.0,61979.0,17752.0,35050.0,8626.0,551.0
4115,5223,14674,877752,1124613.0,THE CITIZENS NATIONAL BANK OF PARK RAPIDS,Park Rapids,MN,56470,6/30/2020,8/17/2020,N,300 W. 1st St.,PARK RAPIDS BANCSHARES INC,1,0,0,4,1,Hubbard,,,1/1/1933,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,www.cnbbank.com,38326.0,19461.0,21813.0,27221.0,7154.0,1599.0,30456.0,8280.0,20662.0,1514.0,0.0
4116,14731,0,774235,,THE CITIZENS NATIONAL BANK OF QUITMAN,Quitman,GA,31643,6/30/2020,8/17/2020,N,100 E. Stevens St.,,1,0,0,2,0,Brooks,46660.0,"Valdosta, GA",8/25/1934,9/10/1934,3/31/2006,Stock,0,0,OCC,DIF,Atlanta,ATLANTA,Albany Ga,Atlanta,Southern,Southeast,0,1,www.cnbquitman.com,10742.0,11694.0,4755.0,12220.0,3907.0,1554.0,12189.0,3695.0,3590.0,4362.0,542.0
4117,2725,0,410917,1070484.0,THE CITIZENS NATIONAL BANK OF SOMERSET,Somerset,KY,42501,6/30/2020,8/17/2020,N,44 Public Sq.,CITIZENS BANCSHARES INC,11,0,0,4,1,Pulaski,,,1/1/1919,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,www.cnbsomerset.com,41477.0,33477.0,19992.0,29996.0,24966.0,0.0,26909.0,10940.0,12725.0,3244.0,0.0
4118,6732,0,386825,2376969.0,THE CITIZENS NATIONAL BANK OF WOODSFIELD,Woodsfield,OH,43793,6/30/2020,8/17/2020,N,143 Main St.,CNB BCORP INC,4,0,0,7,0,Monroe,,,12/7/1933,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Columbus,Cleveland,Central,Central,0,1,https://www.cnbwoodsfield.com,2606.0,1420.0,448.0,1285.0,1595.0,698.0,0.0,0.0,0.0,0.0,0.0
4119,15111,12217,858854,2111562.0,THE CITIZENS STATE BANK,Gridley,KS,66852,6/30/2020,8/17/2020,NM,410 Main St.,FLINT HILLS BANCSHARES INC,9,0,0,2,0,Coffey,,,1/1/1911,5/1/1935,8/25/2012,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.bankcsb.biz,19042.0,10946.0,6574.0,12737.0,10661.0,18.0,3890.0,318.0,2701.0,871.0,0.0
4120,17672,14421,273550,2961226.0,THE CITIZENS STATE BANK,Moundridge,KS,67107,6/30/2020,8/17/2020,NM,201 S. Christian Ave.,GOERING MANAGEMENT CO LLC,9,0,0,2,0,Mcpherson,,,8/1/1904,9/27/1956,7/1/2013,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.thecsb.com,25468.0,12719.0,8450.0,15784.0,9902.0,4051.0,18548.0,5692.0,11531.0,986.0,339.0
4121,14269,14782,572459,2180223.0,THE CITIZENS STATE BANK,Marysville,KS,66508,6/30/2020,8/17/2020,NM,800 Broadway,COMMUNITY BANCSHARES MARYSVILLE,4,0,0,2,1,Marshall,,,1/10/1907,4/19/1934,1/1/2013,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,www.csbmarysville.com,60335.0,45045.0,38333.0,35332.0,24619.0,7096.0,33395.0,6831.0,24372.0,449.0,1743.0
4122,15261,0,937759,1059573.0,THE CITIZENS STATE BANK,Hugoton,KS,67951,6/30/2020,8/17/2020,NM,601 S. Main St.,HUGOTON BANCSHARES INC,1,0,0,2,0,Stevens,,,4/1/1913,8/22/1935,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.csbks.com,5116.0,6287.0,3064.0,6749.0,1202.0,388.0,30231.0,19052.0,10869.0,310.0,0.0
4123,15254,0,442057,5050578.0,THE CITIZENS STATE BANK AND TRUST COMPANY,Council Grove,KS,66846,6/30/2020,8/17/2020,NM,314 Main St.,CENTRAL KANSAS BANCSHARES INC,6,0,0,2,1,Morris,,,1/1/1921,8/15/1935,6/15/2018,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,extramilebank.com,7473.0,11189.0,3700.0,8843.0,5136.0,983.0,4366.0,493.0,3273.0,0.0,600.0
4124,8632,0,688453,1122057.0,THE CITIZENS STATE BANK AT MOHALL,Mohall,ND,58761,6/30/2020,8/17/2020,NM,102 W Main St,JORGENSON HOLDING CO,3,0,0,2,1,Renville,,,6/1/1915,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,http://www.csbmsl.com,4870.0,3440.0,1731.0,3890.0,1765.0,925.0,5971.0,851.0,3209.0,1910.0,0.0
4125,9658,0,924254,2146395.0,"THE CITIZENS STATE BANK OF CHENEY, KANSAS",Cheney,KS,67025,6/30/2020,8/17/2020,NM,306 N. Main St.,CITIZENS STATE BANCSHARES INC,1,0,0,2,1,Sedgwick,48620.0,"Wichita, KS",1/1/1884,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Wichita,Kansas City,Western,Western,0,1,www.csbcheneyks.com,7459.0,3720.0,2121.0,5886.0,3172.0,0.0,4603.0,2325.0,940.0,1338.0,0.0
4126,16187,0,659453,1127481.0,THE CITIZENS STATE BANK OF FINLEY,Finley,ND,58230,6/30/2020,8/17/2020,NM,300 Central Ave.,CITIZENS BANK HOLDING CO,3,0,0,2,1,Steele,,,7/8/1935,9/8/1944,2/14/2020,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Fargo,Minneapolis,Central,West,0,1,www.csbfinley.com,12061.0,12153.0,7387.0,12737.0,2318.0,1770.0,1196.0,1196.0,0.0,0.0,0.0
4127,8183,0,356752,1129047.0,THE CITIZENS STATE BANK OF ONTONAGON,Ontonagon,MI,49953,6/30/2020,8/17/2020,SM,501 River St.,CITIZENS BANCSHARES INC,1,0,0,7,0,Ontonagon,,,12/6/1910,1/1/1934,1/15/2014,Stock,0,0,FED,DIF,Chicago,CHICAGO,Appleton,Minneapolis,Central,Central,0,1,www.csbont.com,3316.0,1141.0,2364.0,1639.0,454.0,0.0,557.0,286.0,271.0,0.0,0.0
4128,1779,0,98351,4933302.0,THE CITIZENS STATE BANK OF OURAY,Ouray,CO,81427,6/30/2020,8/17/2020,NM,600 Main St.,CSBO HOLDINGS INC ESOP,5,0,0,4,0,Ouray,,,8/20/1913,1/1/1934,5/29/2015,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,http://www.csbcolorado.com,7847.0,8146.0,3674.0,7037.0,5282.0,0.0,2892.0,252.0,983.0,1657.0,0.0
4129,11463,0,385547,,THE CITIZENS-FARMERS BANK OF COLE CAMP,Cole Camp,MO,65325,6/30/2020,8/17/2020,SM,121 E. Main St.,,2,0,0,8,0,Benton,,,3/29/1929,1/1/1934,12/31/2008,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Columbia Mo,Kansas City,Western,West,0,1,www.citizensfarmersbank.com,23559.0,10083.0,14397.0,7633.0,8512.0,3100.0,7441.0,1914.0,2813.0,2037.0,677.0
4130,4132,12091,294751,4208961.0,"THE CITY NATIONAL BANK AND TRUST COMPANY OF LAWTON, OKLAHOMA",Lawton,OK,73502,6/30/2020,8/17/2020,N,500-600 D Ave.,JRMB II INC,41,0,1,4,1,Comanche,30020.0,"Lawton, OK",3/23/1901,1/1/1934,6/17/2015,Stock,0,1,OCC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.cnb1901.com,12827.0,5391.0,6354.0,5308.0,4343.0,2212.0,5227.0,2555.0,1386.0,267.0,1019.0
4131,3144,0,799854,2215451.0,THE CITY NATIONAL BANK OF COLORADO CITY,Colorado City,TX,79512,6/30/2020,8/17/2020,N,228 Elm St.,CITY NATIONAL BANCSHARES INC,1,0,0,8,0,Mitchell,,,1/1/1900,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,www.cnbccity.com,8294.0,16059.0,5345.0,14666.0,2739.0,1604.0,13303.0,2108.0,9167.0,759.0,1269.0
4132,3814,13107,298245,1129672.0,THE CITY NATIONAL BANK OF METROPOLIS,Metropolis,IL,62960,6/30/2020,8/17/2020,N,423 Ferry St.,CITY NATIONAL BANKCORP INC,2,0,0,8,0,Massac,,,7/1/1908,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Mount Vernon,St. louis,Central,Central,0,1,https://www.cnb-metropolis.com,27740.0,63453.0,15764.0,30773.0,36774.0,7882.0,27459.0,9190.0,13921.0,3352.0,996.0
4133,5518,0,714165,1110205.0,THE CITY NATIONAL BANK OF SAN SABA,San Saba,TX,76877,6/30/2020,8/17/2020,N,209 E. Brown St.,CNB NATIONAL FINANCIAL CORP,1,0,0,2,1,San Saba,,,1/1/1883,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.cnbss.com,3582.0,2459.0,1501.0,4265.0,276.0,0.0,402.0,0.0,402.0,0.0,0.0
4134,5544,0,596062,1131666.0,THE CITY NATIONAL BANK OF SULPHUR SPRINGS,Sulphur Springs,TX,75482,6/30/2020,8/17/2020,N,201 Connally St.,SULPHUR SPRINGS BANCSHARES INC,13,0,0,4,1,Hopkins,,,1/1/1889,1/1/1934,10/1/2016,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.bankatcnb.bank,67759.0,67528.0,28590.0,70090.0,24858.0,11748.0,30809.0,5590.0,17113.0,3598.0,4508.0
4135,5548,9965,181963,1109825.0,THE CITY NATIONAL BANK OF TAYLOR,Taylor,TX,76574,6/30/2020,8/17/2020,N,116 W. 3rd St.,CNB FINANCIAL CORP INC,1,0,0,8,1,Williamson,12420.0,"Austin-Round Rock, TX",1/1/1900,1/1/1934,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Austin,Dallas,Southern,West,0,1,www.cnbt.bank,6048.0,3598.0,1938.0,6793.0,915.0,0.0,887.0,337.0,550.0,0.0,0.0
4136,17607,0,738657,1023145.0,THE CITY STATE BANK,Fort Scott,KS,66701,6/30/2020,8/17/2020,NM,1012 Hwy. 69,CITY BANCSHARES INC,2,0,0,2,1,Bourbon,,,8/1/1920,5/24/1956,7/16/2018,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Springfield Mo,Kansas City,Western,Western,0,1,https://www.citysb.com,5678.0,6038.0,1977.0,5565.0,3580.0,595.0,1360.0,254.0,514.0,592.0,0.0
