,cert,name_x,city_x,state_x,zip_x,cb_x,inst.webaddr_x,NTRCDSM_x,NTRTMMED_x,Quarter_Date_x,IDcd3less_x,IDcd3t12s_x,IDcd1t3s_x,NTRTMLGJ_x,name_y,city_y,state_y,zip_y,cb_y,inst.webaddr_y,NTRCDSM_y,NTRTMMED_y,Quarter_Date_y,IDcd3less_y,IDcd3t12s_y,IDcd1t3s_y,NTRTMLGJ_y
2250,14079,GNB BANK,Grundy Center,IA,50638,1,http://www.gnbbank.com,45552.0,80661.0,2020-06-30,26621.0,53403.0,31547.0,23177.0,GNB BANK,Grundy Center,IA,50638,1,http://www.gnbbank.com,46873.0,86739.0,2020-03-30,24507.0,65518.0,33754.0,19815.0
2251,4673,"GNBANK, NATIONAL ASSOCIATION",Girard,KS,66743,1,http://www.gn-bank.com,77616.0,47668.0,2020-06-30,41826.0,57910.0,22396.0,22229.0,"GNBANK, NATIONAL ASSOCIATION",Girard,KS,66743,1,http://www.gn-bank.com,84480.0,48190.0,2020-03-30,42519.0,54460.0,27429.0,20708.0
2252,57192,GOGEBIC RANGE BANK,Ironwood,MI,49938,1,http://gogebicrangebank.com,17392.0,9631.0,2020-06-30,760.0,818.0,22082.0,2657.0,GOGEBIC RANGE BANK,Ironwood,MI,49938,1,http://gogebicrangebank.com,17779.0,10076.0,2020-03-30,114.0,372.0,23996.0,2745.0
2253,58556,GOLD COAST BANK,Chicago,IL,60610,1,www.goldcoastbank.net,50381.0,137854.0,2020-06-30,32713.0,79211.0,55508.0,7356.0,GOLD COAST BANK,Chicago,IL,60610,1,www.goldcoastbank.net,49309.0,130514.0,2020-03-30,18504.0,86878.0,56021.0,7429.0
2254,26223,"GOLDEN BANK, NATIONAL ASSOCIATION",Houston,TX,77036,1,http://www.goldenbank-na.com,129806.0,215944.0,2020-06-30,69384.0,236135.0,39733.0,203936.0,"GOLDEN BANK, NATIONAL ASSOCIATION",Houston,TX,77036,1,http://www.goldenbank-na.com,138644.0,227277.0,2020-03-30,143589.0,179638.0,42694.0,177458.0
2255,28735,"GOLDEN BELT BANK, FSA",Hays,KS,67601,1,www.goldenbeltbank.com,22429.0,11780.0,2020-06-30,11166.0,11194.0,11368.0,7515.0,"GOLDEN BELT BANK, FSA",Ellis,KS,67637,1,www.goldenbeltbank.com,22397.0,12107.0,2020-03-30,7971.0,14674.0,11000.0,7474.0
2256,26881,"GOLDEN PACIFIC BANK, NATIONAL ASSOCIATION",Sacramento,CA,95814,1,www.goldenpacificbank.com,3583.0,4213.0,2020-06-30,1716.0,4415.0,1258.0,13630.0,"GOLDEN PACIFIC BANK, NATIONAL ASSOCIATION",Sacramento,CA,95814,1,www.goldenpacificbank.com,3777.0,4054.0,2020-03-30,1428.0,4573.0,1472.0,13580.0
2257,57585,GOLDEN STATE BANK,Glendale,CA,91203,1,www.goldenstatebank.com,5114.0,61758.0,2020-06-30,5233.0,31201.0,20568.0,62373.0,GOLDEN STATE BANK,Glendale,CA,91203,1,www.goldenstatebank.com,5065.0,45232.0,2020-03-30,7673.0,25174.0,14223.0,57610.0
2258,58278,GOLDEN VALLEY BANK,Chico,CA,95926,1,www.goldenvalley.bank,1250.0,9434.0,2020-06-30,2428.0,7352.0,905.0,15493.0,GOLDEN VALLEY BANK,Chico,CA,95926,1,www.goldenvalley.bank,1334.0,8926.0,2020-03-30,2439.0,6767.0,1054.0,16657.0
2259,33124,GOLDMAN SACHS BANK USA,New York,NY,10282,0,www.marcus.com,48900000.0,10127000.0,2020-06-30,8257000.0,21621000.0,17435000.0,24519000.0,GOLDMAN SACHS BANK USA,New York,NY,10282,0,www.marcus.com,45360000.0,7987000.0,2020-03-30,5627000.0,18205000.0,16703000.0,18847000.0
2260,58405,"GOLDWATER BANK, N.A.",Phoenix,AZ,85016,1,goldwaterbank.com,10845.0,84199.0,2020-06-30,23049.0,53585.0,17228.0,24539.0,"GOLDWATER BANK, N.A.",Phoenix,AZ,85016,1,goldwaterbank.com,11803.0,75859.0,2020-03-30,20913.0,47373.0,17445.0,27263.0
2261,11699,GOODFIELD STATE BANK,Goodfield,IL,61742,1,www.goodfieldstatebank.com,20485.0,17234.0,2020-06-30,7577.0,24025.0,5971.0,7785.0,GOODFIELD STATE BANK,Goodfield,IL,61742,1,www.goodfieldstatebank.com,20339.0,18221.0,2020-03-30,3931.0,29455.0,4814.0,8118.0
2262,8569,GOPPERT FINANCIAL BANK,Lathrop,MO,64465,1,https://www.goppertfb.com,19262.0,8640.0,2020-06-30,5289.0,11600.0,8856.0,1620.0,GOPPERT FINANCIAL BANK,Lathrop,MO,64465,1,https://www.goppertfb.com,19272.0,9416.0,2020-03-30,5014.0,13208.0,7867.0,1882.0
2263,17317,GOPPERT STATE SERVICE BANK,Garnett,KS,66032,1,http://www.gssb.us.com,24565.0,17491.0,2020-06-30,9094.0,16932.0,13628.0,9251.0,GOPPERT STATE SERVICE BANK,Garnett,KS,66032,1,http://www.gssb.us.com,25496.0,18135.0,2020-03-30,6971.0,19299.0,14812.0,9200.0
2264,17748,GORHAM SAVINGS BANK,Gorham,ME,4038,1,http://www.gorhamsavings.bank,96698.0,61395.0,2020-06-30,73551.0,47168.0,26459.0,11353.0,GORHAM SAVINGS BANK,Gorham,ME,4038,1,http://www.gorhamsavings.bank,126437.0,42478.0,2020-03-30,69635.0,61711.0,26810.0,17162.0
2265,30976,GOUVERNEUR SAVINGS AND LOAN ASSOCIATION,Gouverneur,NY,13642,1,www.gouverneurbank.com,12668.0,3289.0,2020-06-30,3023.0,6306.0,5486.0,2597.0,GOUVERNEUR SAVINGS AND LOAN ASSOCIATION,Gouverneur,NY,13642,1,www.gouverneurbank.com,12927.0,3283.0,2020-03-30,3192.0,6474.0,4587.0,2008.0
2266,29206,"GRAHAM SAVINGS AND LOAN, SSB",Graham,TX,76450,1,www.grahamsl.com,21115.0,34964.0,2020-06-30,8630.0,24774.0,19519.0,6174.0,"GRAHAM SAVINGS AND LOAN, SSB",Graham,TX,76450,1,www.grahamsl.com,21082.0,34131.0,2020-03-30,6478.0,25290.0,19736.0,4950.0
2267,22065,GRAND BANK,Tulsa,OK,74135,1,http://www.grandbank.com,30584.0,84394.0,2020-06-30,41973.0,66676.0,5437.0,27625.0,GRAND BANK,Tulsa,OK,74135,1,http://www.grandbank.com,33006.0,85818.0,2020-03-30,42917.0,67696.0,7076.0,28594.0
2268,31864,"GRAND BANK FOR SAVINGS, FSB",Hattiesburg,MS,39402,1,www.grandbankfsb.com,10492.0,22764.0,2020-06-30,3019.0,9054.0,16761.0,5765.0,"GRAND BANK FOR SAVINGS, FSB",Hattiesburg,MS,39402,1,www.grandbankfsb.com,9882.0,24238.0,2020-03-30,3328.0,8365.0,18335.0,6499.0
2269,8842,GRAND MARAIS STATE BANK,Grand Marais,MN,55604,1,www.grandmaraisstatebank.com,8813.0,3515.0,2020-06-30,4568.0,4176.0,2927.0,267.0,GRAND MARAIS STATE BANK,Grand Marais,MN,55604,1,www.grandmaraisstatebank.com,8971.0,3302.0,2020-03-30,4749.0,4380.0,2355.0,518.0
2270,10962,GRAND RAPIDS STATE BANK,Grand Rapids,MN,55744,1,http://www.grsb.bank,13691.0,6288.0,2020-06-30,3751.0,7100.0,7628.0,2798.0,GRAND RAPIDS STATE BANK,Grand Rapids,MN,55744,1,http://www.grsb.bank,14098.0,6349.0,2020-03-30,3809.0,8196.0,7061.0,2555.0
2271,3674,GRAND RIDGE NATIONAL BANK,Grand Ridge,IL,61325,1,www.GRNbank.com,9168.0,44105.0,2020-06-30,9735.0,36117.0,7116.0,13450.0,GRAND RIDGE NATIONAL BANK,Grand Ridge,IL,61325,1,www.GRNbank.com,9443.0,38079.0,2020-03-30,9054.0,30893.0,7427.0,9453.0
2272,58789,GRAND RIVER BANK,Grandville,MI,49418,1,www.grandriverbank.com,45217.0,33517.0,2020-06-30,18729.0,32848.0,20249.0,33465.0,GRAND RIVER BANK,Grandville,MI,49418,1,www.grandriverbank.com,47458.0,42470.0,2020-03-30,20158.0,36780.0,25888.0,32541.0
2273,10816,GRAND RIVERS COMMUNITY BANK,Grand Chain,IL,62941,1,www.grandriverscommunitybank.com,5445.0,7749.0,2020-06-30,4781.0,6911.0,1287.0,1076.0,GRAND RIVERS COMMUNITY BANK,Grand Chain,IL,62941,1,www.grandriverscommunitybank.com,6039.0,7337.0,2020-03-30,2508.0,9233.0,1388.0,1069.0
2274,32084,GRAND SAVINGS BANK,Grove,OK,74344,1,www.grandsavingsbank.com,55606.0,76201.0,2020-06-30,21232.0,72676.0,30365.0,47009.0,GRAND SAVINGS BANK,Grove,OK,74344,1,www.grandsavingsbank.com,56957.0,77400.0,2020-03-30,21341.0,74133.0,30324.0,46965.0
2275,18719,GRAND TIMBER BANK,Mcgregor,MN,55760,1,www.grandtimberbank.com,6045.0,1044.0,2020-06-30,824.0,3514.0,2751.0,1018.0,GRAND TIMBER BANK,Mcgregor,MN,55760,1,www.grandtimberbank.com,6074.0,940.0,2020-03-30,1636.0,2669.0,2709.0,1014.0
2276,24922,GRAND VALLEY BANK,Heber City,UT,84032,1,www.grandvalleybank.com,33392.0,27152.0,2020-06-30,15919.0,29099.0,10718.0,17264.0,GRAND VALLEY BANK,Heber City,UT,84032,1,www.grandvalleybank.com,33527.0,25364.0,2020-03-30,7453.0,35328.0,11258.0,17432.0
2277,34812,GRANDSOUTH BANK,Greenville,SC,29606,1,http://www.grandsouth.com,136792.0,139186.0,2020-06-30,100005.0,145955.0,29172.0,72078.0,GRANDSOUTH BANK,Greenville,SC,29606,1,http://www.grandsouth.com,133765.0,154379.0,2020-03-30,90726.0,174454.0,22324.0,85416.0
2278,3230,GRANDVIEW BANK,Grandview,TX,76050,1,http://www.grandviewbank.com,12563.0,15160.0,2020-06-30,6658.0,15565.0,5500.0,21542.0,GRANDVIEW BANK,Grandview,TX,76050,1,http://www.grandviewbank.com,12538.0,15126.0,2020-03-30,5161.0,16879.0,5624.0,19476.0
2279,5116,GRANITE COMMUNITY BANK,Cold Spring,MN,56320,1,www.granitecommunitybank.com,10111.0,22464.0,2020-06-30,6913.0,21088.0,4058.0,8587.0,GRANITE COMMUNITY BANK,Cold Spring,MN,56320,1,www.granitecommunitybank.com,10504.0,26454.0,2020-03-30,9785.0,22909.0,3737.0,720.0
2280,10998,GRANITE FALLS BANK,Granite Falls,MN,56241,1,granitefallsbank.com,4806.0,4170.0,2020-06-30,2598.0,4724.0,1393.0,3747.0,GRANITE FALLS BANK,Granite Falls,MN,56241,1,granitefallsbank.com,4778.0,4155.0,2020-03-30,2144.0,4943.0,1665.0,3746.0
2281,15744,GRANITE MOUNTAIN BANK INC DBA GRANITE MOUNTAIN BANK,Philipsburg,MT,59858,1,www.granitemountainbank.com,3705.0,1346.0,2020-06-30,874.0,2346.0,1546.0,0.0,GRANITE MOUNTAIN BANK INC DBA GRANITE MOUNTAIN BANK,Philipsburg,MT,59858,1,www.granitemountainbank.com,3973.0,1350.0,2020-03-30,832.0,2371.0,1717.0,0.0
2282,10918,GRANT COUNTY BANK,Ulysses,KS,67880,1,www.gcbks.bank,14823.0,14670.0,2020-06-30,7626.0,11784.0,7820.0,26263.0,GRANT COUNTY BANK,Ulysses,KS,67880,1,www.gcbks.bank,14867.0,17821.0,2020-03-30,10468.0,12354.0,7023.0,40237.0
2283,15778,GRANT COUNTY BANK,Medford,OK,73759,1,https://www.grantcobank.com,8320.0,7804.0,2020-06-30,3627.0,10257.0,2104.0,8517.0,GRANT COUNTY BANK,Medford,OK,73759,1,https://www.grantcobank.com,8377.0,7961.0,2020-03-30,6341.0,8495.0,1366.0,8204.0
2284,15687,GRANT COUNTY STATE BANK,Swayzee,IN,46986,1,www.grantcostatebank.com,30231.0,60718.0,2020-06-30,4992.0,19959.0,35231.0,3677.0,GRANT COUNTY STATE BANK,Swayzee,IN,46986,1,www.grantcostatebank.com,30389.0,60053.0,2020-03-30,4504.0,19217.0,33343.0,3914.0
2285,9417,GRANT COUNTY STATE BANK,Carson,ND,58529,1,www.grantcountystatebank.com,4173.0,3616.0,2020-06-30,1430.0,4627.0,1731.0,679.0,GRANT COUNTY STATE BANK,Carson,ND,58529,1,www.grantcountystatebank.com,4113.0,3610.0,2020-03-30,980.0,4868.0,1875.0,677.0
2286,59113,"GRASSHOPPER BANK, N.A.",New York,NY,10010,1,www.grasshopper.bank,20000.0,0.0,2020-06-30,0.0,15000.0,5000.0,0.0,"GRASSHOPPER BANK, N.A.",New York,NY,10010,1,www.grasshopper.bank,0.0,0.0,2020-03-30,0.0,0.0,0.0,0.0
2287,35292,GREAT AMERICAN BANK,Lawrence,KS,66044,1,http://www.greatambank.com,18552.0,42551.0,2020-06-30,5048.0,26823.0,21499.0,5279.0,GREAT AMERICAN BANK,Lawrence,KS,66044,1,http://www.greatambank.com,18700.0,43616.0,2020-03-30,7243.0,22037.0,25572.0,5507.0
2288,29657,"GREAT MIDWEST BANK, S.S.B.",Brookfield,WI,53005,1,http://www.greatmidwestbank.com,66782.0,233184.0,2020-06-30,34495.0,135253.0,116863.0,7825.0,"GREAT MIDWEST BANK, S.S.B.",Brookfield,WI,53005,1,http://www.greatmidwestbank.com,66516.0,210894.0,2020-03-30,32262.0,131232.0,101103.0,7403.0
2289,58680,GREAT NATIONS BANK,Norman,OK,73071,1,www.greatnationsbank.com,3397.0,30566.0,2020-06-30,2177.0,11923.0,9788.0,9073.0,GREAT NATIONS BANK,Norman,OK,73071,1,www.greatnationsbank.com,3359.0,28711.0,2020-03-30,842.0,11651.0,9345.0,9446.0
2290,15146,GREAT NORTH BANK,Florence,WI,54121,1,http://www.greatnorthbank.com,11455.0,48950.0,2020-06-30,9856.0,20093.0,25632.0,5915.0,GREAT NORTH BANK,Florence,WI,54121,1,http://www.greatnorthbank.com,12019.0,51497.0,2020-03-30,7062.0,23220.0,21014.0,5259.0
2291,16780,GREAT OAKS BANK,Eastman,GA,31023,1,www.greatoaks.bank,25282.0,16382.0,2020-06-30,7314.0,21889.0,7947.0,4403.0,CITIZENS BANK & TRUST COMPANY,Eastman,GA,31023,1,www.greatoaks.bank,25149.0,16546.0,2020-03-30,5752.0,23269.0,7657.0,4391.0
2292,505,GREAT PLAINS BANK,Eureka,SD,57437,1,www.greatplainsbank.com,9882.0,11115.0,2020-06-30,3571.0,8441.0,7786.0,21223.0,GREAT PLAINS BANK,Eureka,SD,57437,1,www.greatplainsbank.com,9822.0,11803.0,2020-03-30,2815.0,9582.0,7223.0,21715.0
2293,34207,GREAT PLAINS NATIONAL BANK,Elk City,OK,73644,1,https://www.gpbankok.com.,81789.0,136083.0,2020-06-30,64331.0,135422.0,14414.0,76510.0,GREAT PLAINS NATIONAL BANK,Elk City,OK,73644,1,https://www.gpbankok.com.,88342.0,126997.0,2020-03-30,56687.0,141544.0,13637.0,76209.0
2294,14058,GREAT PLAINS STATE BANK,Petersburg,NE,68652,1,www.gpsbanks.com,8753.0,76807.0,2020-06-30,25403.0,25375.0,26666.0,2261.0,GREAT PLAINS STATE BANK,Petersburg,NE,68652,1,www.gpsbanks.com,13390.0,77451.0,2020-03-30,15081.0,38780.0,27170.0,2251.0
2295,3762,GREAT RIVERS BANK,Barry,IL,62312,1,www.greatriversbank.bank,21548.0,11578.0,2020-06-30,12112.0,17220.0,2750.0,2526.0,GREAT RIVERS BANK,Barry,IL,62312,1,www.greatriversbank.bank,21586.0,12045.0,2020-03-30,6545.0,22475.0,3993.0,3271.0
2296,29546,GREAT SOUTHERN BANK,Reeds Spring,MO,65737,0,https://www.greatsouthernbank.com,455713.0,851146.0,2020-06-30,507116.0,584018.0,190920.0,400281.0,GREAT SOUTHERN BANK,Reeds Spring,MO,65737,0,https://www.greatsouthernbank.com,484211.0,966376.0,2020-03-30,476677.0,741662.0,203858.0,427140.0
2297,8552,GREAT SOUTHERN BANK,Meridian,MS,39301,1,http://www.gsnb.com,39630.0,21925.0,2020-06-30,10406.0,38528.0,9400.0,7964.0,GREAT SOUTHERN BANK,Meridian,MS,39301,1,http://www.gsnb.com,40301.0,22235.0,2020-03-30,11356.0,35844.0,12873.0,9059.0
2298,15289,GREAT WESTERN BANK,Sioux Falls,SD,57104,0,www.greatwesternbank.com,774366.0,277418.0,2020-06-30,283564.0,597741.0,147746.0,381807.0,GREAT WESTERN BANK,Sioux Falls,SD,57104,0,www.greatwesternbank.com,801085.0,310868.0,2020-03-30,405891.0,504420.0,178751.0,416361.0
2299,34138,GREATER COMMUNITY BANK,Rome,GA,30165,1,WWW.GREATERCB.COM,12985.0,17584.0,2020-06-30,10107.0,14420.0,4059.0,14257.0,GREATER COMMUNITY BANK,Rome,GA,30165,1,WWW.GREATERCB.COM,13260.0,20251.0,2020-03-30,3511.0,23062.0,4681.0,13432.0
2300,31762,GREATER STATE BANK,Mcallen,TX,78501,1,http://www.gstbank.com,10846.0,15126.0,2020-06-30,3393.0,14094.0,8133.0,11945.0,GREATER STATE BANK,Mcallen,TX,78501,1,http://www.gstbank.com,10646.0,15542.0,2020-03-30,4795.0,12472.0,8502.0,11562.0
2301,26760,GREEN BELT BANK & TRUST,Iowa Falls,IA,50126,1,www.greenbeltbank.com,66384.0,48523.0,2020-06-30,24326.0,37019.0,42135.0,46490.0,GREEN BELT BANK & TRUST,Iowa Falls,IA,50126,1,www.greenbeltbank.com,67426.0,50203.0,2020-03-30,32994.0,32703.0,40367.0,48582.0
2302,22653,GREEN DOT BANK DBA BONNEVILLE BANK,Provo,UT,84604,0,http://www.bonnevillebank.com,1971.0,1861.0,2020-06-30,500.0,851.0,1344.0,1058.0,GREEN DOT BANK DBA BONNEVILLE BANK,Provo,UT,84604,0,http://www.bonnevillebank.com,1987.0,1804.0,2020-03-30,677.0,852.0,1052.0,1054.0
2303,57710,GREENE COUNTY COMMERCIAL BANK,Catskill,NY,12414,1,www.tbogc.com,327.0,516.0,2020-06-30,593.0,0.0,0.0,0.0,GREENE COUNTY COMMERCIAL BANK,Catskill,NY,12414,1,www.tbogc.com,326.0,769.0,2020-03-30,494.0,544.0,0.0,0.0
2304,31198,"GREENEVILLE FEDERAL BANK, FSB",Greeneville,TN,37743,1,www.greenevillefederalbank.com,23503.0,28794.0,2020-06-30,11540.0,35326.0,4979.0,2050.0,"GREENEVILLE FEDERAL BANK, FSB",Greeneville,TN,37743,1,www.greenevillefederalbank.com,25210.0,31738.0,2020-03-30,16275.0,36237.0,4149.0,2044.0
2305,15632,GREENFIELD BANKING COMPANY,Greenfield,IN,46140,1,www.gbcbank.com,19987.0,5287.0,2020-06-30,3950.0,7911.0,7318.0,2834.0,GREENFIELD BANKING COMPANY,Greenfield,IN,46140,1,www.gbcbank.com,20023.0,5284.0,2020-03-30,3731.0,8258.0,7542.0,3136.0
2306,15255,GREENFIELD BANKING COMPANY,Greenfield,TN,38230,1,greenfieldbank.com,9974.0,18051.0,2020-06-30,5774.0,10462.0,7482.0,8558.0,GREENFIELD BANKING COMPANY,Greenfield,TN,38230,1,greenfieldbank.com,9943.0,17371.0,2020-03-30,2417.0,13031.0,6099.0,7834.0
2307,26397,GREENFIELD CO-OPERATIVE BANK,Greenfield,MA,1301,1,www.greenfieldcoopbank.com,96612.0,58586.0,2020-06-30,37026.0,81218.0,23577.0,48310.0,GREENFIELD CO-OPERATIVE BANK,Greenfield,MA,1301,1,www.greenfieldcoopbank.com,97454.0,58285.0,2020-03-30,25983.0,92685.0,23067.0,47792.0
2308,90206,GREENFIELD SAVINGS BANK,Greenfield,MA,1301,1,greenfieldsavings.com,90034.0,68634.0,2020-06-30,62671.0,79176.0,13481.0,121153.0,GREENFIELD SAVINGS BANK,Greenfield,MA,1301,1,greenfieldsavings.com,95325.0,84114.0,2020-03-30,68133.0,91462.0,16862.0,119272.0
2309,12661,GREENLEAF BANK,Greenleaf,WI,54126,1,http://www.greenleaf.bank,7871.0,3605.0,2020-06-30,1174.0,3002.0,4097.0,1699.0,GREENLEAF WAYSIDE BANK,Greenleaf,WI,54126,1,http://www.greenleaf.bank,7869.0,3089.0,2020-03-30,716.0,2897.0,4243.0,696.0
2310,27965,GREENVILLE FEDERAL,Greenville,OH,45331,1,www.greenvillefederal.com,23430.0,22689.0,2020-06-30,2051.0,11586.0,15345.0,39416.0,GREENVILLE FEDERAL,Greenville,OH,45331,1,www.greenvillefederal.com,23529.0,23250.0,2020-03-30,4307.0,9509.0,16327.0,40666.0
2311,13703,GREENVILLE NATIONAL BANK,Greenville,OH,45331,1,www.bankgnb.bank,77209.0,31075.0,2020-06-30,15458.0,49714.0,23946.0,12170.0,GREENVILLE NATIONAL BANK,Greenville,OH,45331,1,www.bankgnb.bank,77316.0,31329.0,2020-03-30,14424.0,47481.0,26802.0,12338.0
2312,30637,GREENVILLE SAVINGS BANK,Greenville,PA,16125,1,www.greenvillesavings.com,54414.0,36220.0,2020-06-30,9869.0,38989.0,29868.0,9458.0,GREENVILLE SAVINGS BANK,Greenville,PA,16125,1,www.greenvillesavings.com,55381.0,35567.0,2020-03-30,9534.0,37922.0,30922.0,9464.0
2313,11347,GRINNELL STATE BANK,Grinnell,IA,50112,1,www.grinnell.bank,22065.0,20259.0,2020-06-30,5981.0,17903.0,18058.0,9288.0,GRINNELL STATE BANK,Grinnell,IA,50112,1,www.grinnell.bank,21741.0,17833.0,2020-03-30,3655.0,19287.0,16239.0,9704.0
2314,8018,GROVE BANK & TRUST,Miami,FL,33133,1,www.grovebankandtrust.com,11758.0,12876.0,2020-06-30,5687.0,11489.0,6476.0,17291.0,GROVE BANK & TRUST,Miami,FL,33133,1,www.grovebankandtrust.com,11911.0,15546.0,2020-03-30,7313.0,12895.0,6402.0,20852.0
2315,3713,GRUNDY BANK,Morris,IL,60450,1,www.grundybank.com,10832.0,5866.0,2020-06-30,5497.0,7010.0,2892.0,4293.0,GRUNDY BANK,Morris,IL,60450,1,www.grundybank.com,10995.0,4025.0,2020-03-30,4017.0,6951.0,3049.0,5614.0
2316,28708,GSL SAVINGS BANK,Guttenberg,NJ,7093,1,WWW.GSLSAVINGSBANK.COM,14290.0,25784.0,2020-06-30,6548.0,21133.0,11371.0,7075.0,GSL SAVINGS BANK,Guttenberg,NJ,7093,1,WWW.GSLSAVINGSBANK.COM,14553.0,26543.0,2020-03-30,6238.0,18853.0,14921.0,6520.0
2317,58768,GUADALUPE BANK,Kerrville,TX,78028,1,http://guadalupebank.com,2772.0,6570.0,2020-06-30,1291.0,6134.0,1586.0,2878.0,GUADALUPE BANK,Kerrville,TX,78028,1,http://guadalupebank.com,2771.0,6694.0,2020-03-30,1993.0,4874.0,2352.0,3418.0
2318,28670,GUARANTY BANK,Springfield,MO,65804,1,www.gbankmo.com,84145.0,73783.0,2020-06-30,16069.0,81398.0,57289.0,33440.0,GUARANTY BANK,Springfield,MO,65804,1,www.gbankmo.com,86142.0,75337.0,2020-03-30,15365.0,56087.0,87773.0,35305.0
2319,19638,"GUARANTY BANK & TRUST COMPANY OF DELHI, LOUISIANA",Delhi,LA,71232,1,www.gbankla.com,20051.0,25597.0,2020-06-30,13335.0,22198.0,9714.0,44185.0,"GUARANTY BANK & TRUST COMPANY OF DELHI, LOUISIANA",Delhi,LA,71232,1,www.gbankla.com,20014.0,27110.0,2020-03-30,12658.0,22702.0,11363.0,43515.0
2320,1208,"GUARANTY BANK & TRUST, N.A.",Mount Pleasant,TX,75455,0,www.gnty.com,121440.0,147790.0,2020-06-30,63052.0,146442.0,49329.0,185947.0,"GUARANTY BANK & TRUST, N.A.",Mount Pleasant,TX,75455,0,www.gnty.com,127304.0,160774.0,2020-03-30,66458.0,164598.0,44440.0,214820.0
2321,17767,GUARANTY BANK AND TRUST COMPANY,New Roads,LA,70760,1,http://www.guaranty-bnk.com,24761.0,19570.0,2020-06-30,13563.0,20088.0,9292.0,7018.0,GUARANTY BANK AND TRUST COMPANY,New Roads,LA,70760,1,http://www.guaranty-bnk.com,24420.0,19713.0,2020-03-30,13680.0,19529.0,9619.0,7505.0
2322,15953,GUARANTY BANK AND TRUST COMPANY,Belzoni,MS,39038,1,http://www.gbtonline.com,66279.0,75502.0,2020-06-30,31240.0,78392.0,24148.0,111250.0,GUARANTY BANK AND TRUST COMPANY,Belzoni,MS,39038,1,http://www.gbtonline.com,67684.0,79152.0,2020-03-30,30794.0,82560.0,25607.0,109616.0
2323,10907,GUARANTY STATE BANK AND TRUST COMPANY,Beloit,KS,67420,1,http://www.guarantystate.com,49139.0,25017.0,2020-06-30,14072.0,29385.0,20277.0,1645.0,GUARANTY STATE BANK AND TRUST COMPANY,Beloit,KS,67420,1,http://www.guarantystate.com,56456.0,25006.0,2020-03-30,18630.0,29901.0,23424.0,1615.0
2324,57127,GUARDIAN BANK,Valdosta,GA,31602,1,https://www.guardian.bank,27987.0,43569.0,2020-06-30,13567.0,37144.0,18103.0,30759.0,GUARDIAN BANK,Valdosta,GA,31602,1,https://www.guardian.bank,28704.0,44412.0,2020-03-30,14402.0,35059.0,20323.0,29466.0
2325,29986,GUARDIAN SAVINGS BANK,Granite City,IL,62040,1,www.bankguardian.com,6460.0,5593.0,2020-06-30,1860.0,5969.0,3358.0,924.0,GUARDIAN SAVINGS BANK,Granite City,IL,62040,1,www.bankguardian.com,6633.0,5442.0,2020-03-30,1343.0,5786.0,4102.0,924.0
2326,27998,"GUARDIAN SAVINGS BANK, A FEDERAL SAVINGS BANK",West Chester,OH,45069,1,www.guardiansavingsbank.com,186249.0,182675.0,2020-06-30,74928.0,224508.0,57660.0,68378.0,"GUARDIAN SAVINGS BANK, A FEDERAL SAVINGS BANK",West Chester,OH,45069,1,www.guardiansavingsbank.com,191183.0,182821.0,2020-03-30,75335.0,218749.0,75101.0,68131.0
2327,59185,GULF CAPITAL BANK,Houston,TX,77056,1,www.gulfcapitalbank.com,0.0,100.0,2020-06-30,100.0,0.0,0.0,2001.0,GULF CAPITAL BANK,Houston,TX,77056,0,www.gulfcapitalbank.com,0.0,100.0,2020-03-30,0.0,100.0,0.0,2000.0
2328,20353,GULF COAST BANK,Abbeville,LA,70510,1,www.gcbank.com,25609.0,14177.0,2020-06-30,14155.0,16162.0,7156.0,8295.0,GULF COAST BANK,Abbeville,LA,70510,1,www.gcbank.com,25819.0,14411.0,2020-03-30,15073.0,15244.0,7545.0,8929.0
2329,32974,GULF COAST BANK AND TRUST COMPANY,New Orleans,LA,70130,0,www.gulfbank.com,135017.0,143540.0,2020-06-30,45374.0,69137.0,75173.0,64927.0,GULF COAST BANK AND TRUST COMPANY,New Orleans,LA,70130,0,www.gulfbank.com,156198.0,157912.0,2020-03-30,39206.0,98002.0,83470.0,70443.0
2330,59140,GULFSIDE BANK,Sarasota,FL,34236,1,www.gulfsidebank.com,351.0,3230.0,2020-06-30,582.0,2332.0,667.0,820.0,GULFSIDE BANK,Sarasota,FL,34236,1,www.gulfsidebank.com,261.0,4017.0,2020-03-30,1242.0,2635.0,401.0,816.0
2331,30388,GUNNISON SAVINGS AND LOAN ASSOCIATION,Gunnison,CO,81230,1,www.gunnisonsl.com,22588.0,15639.0,2020-06-30,4336.0,8298.0,16295.0,4377.0,GUNNISON SAVINGS AND LOAN ASSOCIATION,Gunnison,CO,81230,1,www.gunnisonsl.com,22874.0,15621.0,2020-03-30,4244.0,8820.0,15795.0,4373.0
2332,226,GUTHRIE COUNTY STATE BANK,Panora,IA,50216,1,www.gcsbank.com,6849.0,4701.0,2020-06-30,2118.0,5630.0,2549.0,1218.0,GUTHRIE COUNTY STATE BANK,Panora,IA,50216,1,www.gcsbank.com,6963.0,5407.0,2020-03-30,3163.0,5070.0,2777.0,1213.0
